DISTRICT NUMBER,DISTRICT NAME,YEAR,REPORT_CHARTER_STATUS,ALL FUNDS-LOCAL TAX REVENUE FROM M&O,ALL FUNDS-STATE REVENUE,ALL FUNDS-OTHER LOCAL & INTERMEDIATE REVENUE,ALL FUNDS-LOCAL PROPERTY TAXES FROM I&S,ALL FUNDS-STATE DEBT FUNDS,ALL FUNDS-OTHER RECEIPTS,ALL FUNDS-DEBT SERVICE FINANCING RELATED REVENUE,Revenue Sum,Revenue Sum w/ Debt,2018-2019 ADA,Asian,Black or African American,Hispanic/Latino,Two or more races,White,American Indian or Alaska Nat,Native Hawaiian/Other Pacific,Total Ethnicity,All Students Count,# Economically Disadvantaged,% Economically Disadvantaged,# LEP Students,% LEP Students,# Special Education,% Special Education,Charter Dummy,Traditional Dummy,Percent Asian,Percent Black,Percent Hispanic,Percent White,Percent Minority,Percent Econ. Disadvantaged,Percent LEP,Percent SPED
057833,EDUCATION CENTER INTERNATIONAL ACA,2019,Open Enrollment Charter,0,5244316,75840,0,0,0,0,5320156,5320156,554.918,25,124,158,17,269,1,1,595,595,328,55.1,49,8.2,59,9.9,1,0,0.04201680672268908,0.20840336134453782,0.26554621848739496,0.45210084033613446,0.5478991596638656,0.5512605042016807,0.08235294117647059,0.09915966386554621
057834,EVOLUTION ACADEMY CHARTER SCHOOL,2019,Open Enrollment Charter,0,6057028,78907,0,0,25128,0,6161063,6161063,511.681,4,396,333,4,91,2,2,832,827,633,76.5,69,8.3,75,9.1,1,0,0.004807692307692308,0.47596153846153844,0.40024038461538464,0.109375,0.890625,0.7654171704957679,0.08343409915356712,0.09068923821039904
057835,GOLDEN RULE CHARTER SCHOOL,2019,Open Enrollment Charter,0,13695349,482465,0,0,0,0,14177814,14177814,1297.912,2,98,1414,2,13,3,0,1532,1532,1528,99.7,905,59.1,75,4.9,1,0,0.0013054830287206266,0.0639686684073107,0.922976501305483,0.008485639686684074,0.991514360313316,0.9973890339425587,0.5907310704960835,0.0489556135770235
057836,ST ANTHONY SCHOOL,2019,Open Enrollment Charter,0,2940796,53379,0,0,0,0,2994175,2994175,297.43899999999996,0,296,7,6,0,0,0,309,308,224,72.7,0,0,21,6.8,1,0,0,0.9579288025889967,0.022653721682847898,0,1,0.7272727272727273,0,0.06818181818181818
057839,LA ACADEMIA DE ESTRELLAS,2019,Open Enrollment Charter,0,9937363,136383,0,0,0,0,10073746,10073746,925.617,2,1,1074,2,16,1,0,1096,1096,945,86.2,688,62.8,102,9.3,1,0,0.0018248175182481751,9.124087591240876e-4,0.9799270072992701,0.014598540145985401,0.9854014598540146,0.8622262773722628,0.6277372262773723,0.09306569343065693
057840,RICHLAND COLLEGIATE HIGH SCHOOL,2019,Open Enrollment Charter,0,5171255,104154,0,0,0,0,5275409,5275409,584.503,153,146,175,8,105,3,2,592,592,131,22.1,14,2.4,3,0.5,1,0,0.25844594594594594,0.24662162162162163,0.2956081081081081,0.17736486486486486,0.8226351351351351,0.22128378378378377,0.02364864864864865,0.005067567567567568
057841,CITYSCAPE SCHOOLS,2019,Open Enrollment Charter,0,7668774,291803,0,0,9026,0,7969603,7969603,743.592,2,120,734,4,15,3,0,878,878,805,91.7,484,55.1,55,6.3,1,0,0.002277904328018223,0.1366742596810934,0.835990888382688,0.017084282460136675,0.9829157175398633,0.9168564920273349,0.55125284738041,0.06264236902050115
057844,MANARA ACADEMY,2019,Open Enrollment Charter,0,7777362,253365,0,0,0,0,8030727,8030727,810.7080000000001,278,276,56,18,255,9,0,892,891,419,47,297,33.3,56,6.3,1,0,0.3116591928251121,0.3094170403587444,0.06278026905829596,0.2858744394618834,0.7141255605381166,0.4702581369248036,0.3333333333333333,0.06285072951739619
057845,UME PREPARATORY ACADEMY,2019,Open Enrollment Charter,0,6939047,202184,0,0,0,0,7141231,7141231,804.925,29,101,340,19,348,5,2,844,844,298,35.3,54,6.4,38,4.5,1,0,0.034360189573459717,0.11966824644549763,0.4028436018957346,0.41232227488151657,0.5876777251184834,0.35308056872037913,0.06398104265402843,0.045023696682464455
057846,LEGACY PREPARATORY,2019,Open Enrollment Charter,0,13395335,418465,0,0,0,0,13813800,13813800,1328.595,18,283,945,26,111,6,1,1390,1390,1069,76.9,494,35.5,121,8.7,1,0,0.012949640287769784,0.20359712230215826,0.6798561151079137,0.07985611510791367,0.9201438848920863,0.7690647482014389,0.3553956834532374,0.08705035971223021
057847,VILLAGE TECH SCHOOLS,2019,Open Enrollment Charter,0,9994712,520422,0,0,0,0,10515134,10515134,1007.214,18,411,359,64,259,4,0,1115,1114,452,40.6,47,4.2,65,5.8,1,0,0.016143497757847534,0.368609865470852,0.3219730941704036,0.23228699551569507,0.7677130044843049,0.40574506283662476,0.0421903052064632,0.05834829443447038
057848,INTERNATIONAL LEADERSHIP OF TEXAS,2019,Open Enrollment Charter,0,167926750,4133619,0,0,0,0,172060369,172060369,17643.938000000002,814,5319,9085,586,2400,44,13,18261,18261,11548,63.2,4813,26.4,978,5.4,1,0,0.044575872077104214,0.291276490882208,0.49750835113082525,0.1314276326597667,0.8685723673402332,0.6323859591479108,0.2635671649964405,0.05355676030885494
057850,PIONEER TECHNOLOGY & ARTS ACADEMY,2019,Open Enrollment Charter,0,6105556,175341,0,0,0,0,6280897,6280897,586.252,10,71,317,22,194,3,1,618,618,370,59.9,126,20.4,31,5,1,0,0.016181229773462782,0.11488673139158576,0.5129449838187702,0.313915857605178,0.686084142394822,0.598705501618123,0.20388349514563106,0.05016181229773463
057851,BRIDGEWAY PREPARATORY ACADEMY,2019,Open Enrollment Charter,0,192361,73744,0,0,0,0,266105,266105,15.506,5,6,6,2,4,0,0,23,23,7,30.4,5,21.7,7,30.4,1,0,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.17391304347826086,0.8260869565217391,0.30434782608695654,0.21739130434782608,0.30434782608695654
057903,CARROLLTON-FARMERS BRANCH ISD,2019,Traditional ISD/CSD,226063863,35420493,32197504,42253977,455307,8514241,0,344905385,344905385,23564.438000000002,3031,4275,14204,726,3261,88,13,25598,25525,16681,65.4,7745,30.3,3073,12,0,1,0.11840768810063286,0.1670052347839675,0.5548871005547308,0.1273927650597703,0.8726072349402297,0.6535161606268365,0.3034280117531832,0.12039177277179236
057904,CEDAR HILL ISD,2019,Traditional ISD/CSD,36001186,25177271,3330419,12261091,366801,1468700,0,78605468,78605468,7291.941,88,5156,1948,280,292,19,7,7790,7779,5237,67.3,585,7.5,638,8.2,0,1,0.011296534017971758,0.6618741976893453,0.25006418485237486,0.03748395378690629,0.9625160462130937,0.6732227792775421,0.07520246818357115,0.08201568324977504
057905,DALLAS ISD,2019,Traditional ISD/CSD,1269808195,169883679,39475868,279196441,2270236,75826001,82827505,1836460420,1919287925,140389.34999999998,2062,34096,107954,1311,8765,828,103,155119,155030,133678,86.2,69224,44.7,13709,8.8,0,1,0.013293020197396838,0.21980543969468602,0.6959431146410175,0.056505005834230494,0.9434949941657695,0.8622718183577373,0.44652002838160354,0.08842804618460944
057906,DESOTO ISD,2019,Traditional ISD/CSD,35201433,46745830,3339516,9780156,2565642,14655000,11401103,112287577,123688680,8666.881,26,7073,1843,242,195,21,4,9404,9390,7031,74.9,665,7.1,869,9.3,0,1,0.00276478094427903,0.7521267545725223,0.1959804338579328,0.020735857082092725,0.9792641429179073,0.7487752928647498,0.07082002129925452,0.09254526091586794
057907,DUNCANVILLE ISD,2019,Traditional ISD/CSD,53107963,58139941,3947580,16208909,528256,118966,0,132051615,132051615,11627.302,148,5035,6787,244,424,52,10,12700,12674,9929,78.3,2410,19,1134,8.9,0,1,0.011653543307086614,0.3964566929133858,0.5344094488188976,0.03338582677165354,0.9666141732283464,0.7834148650781126,0.1901530692756825,0.08947451475461575
057909,GARLAND ISD,2019,Traditional ISD/CSD,195961645,269267526,21001848,79721223,6364903,1716107,15509675,574033252,589542927,52153.341,5078,9894,28542,1479,10052,897,45,55987,55848,36245,64.9,17524,31.4,4848,8.7,0,1,0.09069962669905514,0.17671959562041187,0.5097969171414792,0.1795416793184132,0.8204583206815868,0.6489936971780548,0.313780260707635,0.08680704770090245
057910,GRAND PRAIRIE ISD,2019,Traditional ISD/CSD,83612409,179805462,15622034,31676034,15238393,10630506,0,336584838,336584838,26647.367000000002,959,5259,18960,582,3294,104,42,29200,29137,22282,76.5,8931,30.7,2593,8.9,0,1,0.03284246575342466,0.1801027397260274,0.6493150684931507,0.11280821917808219,0.8871917808219179,0.7647321275354361,0.30651748635755227,0.08899337611971034
057911,HIGHLAND PARK ISD,2019,Traditional ISD/CSD,50208219,5312692,16763744,29615350,57398,400000,3652044,102357403,106009447,6516.323,507,58,381,186,5676,22,10,6840,6801,0,0,86,1.3,599,8.8,0,1,0.07412280701754385,0.00847953216374269,0.05570175438596491,0.8298245614035088,0.17017543859649123,0,0.012645199235406558,0.08807528304661079
057912,IRVING ISD,2019,Traditional ISD/CSD,140759925,166143684,36625242,28079531,2361280,828949,26968496,374798611,401767107,31213.918999999998,1151,4176,24106,341,3016,606,68,33464,33392,24942,74.7,13699,41,2693,8.1,0,1,0.03439517092995458,0.12479081998565623,0.7203562036815683,0.09012670332297394,0.9098732966770261,0.7469453761379972,0.410247963584092,0.08064805941542885
057913,LANCASTER ISD,2019,Traditional ISD/CSD,30198646,35504771,2768425,9559411,712984,175363,0,78919600,78919600,6658.419,16,5594,1451,131,120,31,5,7348,7344,6470,88.1,556,7.6,609,8.3,0,1,0.002177463255307567,0.761295590636908,0.19746869896570496,0.01633097441480675,0.9836690255851932,0.8809912854030502,0.07570806100217865,0.08292483660130719
057914,MESQUITE ISD,2019,Traditional ISD/CSD,86067699,252922017,14890841,41011953,24037151,12361246,0,431290907,431290907,37816.439,563,9930,23446,811,5261,333,35,40379,40278,31436,78,10720,26.6,4250,10.6,0,1,0.013942891106763416,0.24591990886351817,0.5806483568191386,0.13029049753584784,0.8697095024641521,0.780475693927206,0.26615025572272705,0.1055166592184319
057916,RICHARDSON ISD,2019,Traditional ISD/CSD,256263948,75349840,20795174,79108536,607263,1197373,0,433322134,433322134,36357.506,2746,8641,14748,1123,11697,100,53,39108,38985,21697,55.7,10417,26.7,4562,11.7,0,1,0.07021581262145853,0.22095223483686202,0.3771095428045413,0.2990948143602332,0.7009051856397668,0.5565473900218033,0.26720533538540464,0.1170193664229832
057919,SUNNYVALE ISD,2019,Traditional ISD/CSD,12358514,2905598,1333950,5762758,59312,69200,0,22489332,22489332,1813.329,430,189,216,64,980,2,1,1882,1880,285,15.2,92,4.9,185,9.8,0,1,0.22848034006376194,0.10042507970244421,0.11477151965993623,0.5207226354941552,0.47927736450584485,0.15159574468085107,0.04893617021276596,0.09840425531914894
057922,COPPELL ISD,2019,Traditional ISD/CSD,95582313,12075316,10704734,35292571,278432,590197,25125016,154523563,179648579,12342.011,6420,559,1729,381,3780,44,12,12925,12857,1282,10,1550,12.1,847,6.6,0,1,0.49671179883945843,0.0432495164410058,0.13377176015473888,0.29245647969052224,0.7075435203094778,0.09971221902465582,0.12055689507661196,0.06587850976121958
058902,DAWSON ISD,2019,Traditional ISD/CSD,1210794,522837,241682,0,0,66585,0,2041898,2041898,100.759,0,0,73,4,31,0,0,108,108,69,63.9,10,9.3,7,6.5,0,1,0,0,0.6759259259259259,0.28703703703703703,0.7129629629629629,0.6388888888888888,0.09259259259259259,0.06481481481481481
058905,KLONDIKE ISD,2019,Traditional ISD/CSD,4161210,445008,626522,1337489,1692,330100,0,6902021,6902021,235.34,1,4,81,2,171,2,0,261,260,84,32.3,16,6.2,10,3.8,0,1,0.0038314176245210726,0.01532567049808429,0.3103448275862069,0.6551724137931034,0.3448275862068966,0.3230769230769231,0.06153846153846154,0.038461538461538464
058906,LAMESA ISD,2019,Traditional ISD/CSD,5095113,13135581,1415010,1961306,0,1846128,0,23453138,23453138,1684.727,15,67,1564,3,234,3,0,1886,1879,1420,75.6,105,5.6,215,11.4,0,1,0.007953340402969246,0.03552492046659597,0.8292682926829268,0.12407211028632026,0.8759278897136797,0.7557211282597126,0.05588078765300692,0.11442256519425226
058909,SANDS CISD,2019,Traditional ISD/CSD,5403045,183052,326279,1291097,1765,62971,0,7268209,7268209,235.117,2,3,103,1,140,4,0,253,252,138,54.8,35,13.9,17,6.7,0,1,0.007905138339920948,0.011857707509881422,0.40711462450592883,0.5533596837944664,0.44664031620553357,0.5476190476190477,0.1388888888888889,0.06746031746031746
059901,HEREFORD ISD,2019,Traditional ISD/CSD,13608689,18833151,1541671,0,0,0,957172,33983511,34940683,3762.498,13,23,3649,10,404,8,2,4109,4086,3325,81.4,750,18.4,384,9.4,0,1,0.003163786809442687,0.005597468970552446,0.8880506205889511,0.09832075930883427,0.9016792406911658,0.8137542829172785,0.18355359765051396,0.09397944199706314
059902,WALCOTT ISD,2019,Traditional ISD/CSD,531165,1209998,69153,131440,0,42581,0,1984337,1984337,134.132,0,0,124,0,22,0,0,146,146,89,61,16,11,16,11,0,1,0,0,0.8493150684931506,0.1506849315068493,0.8493150684931506,0.6095890410958904,0.1095890410958904,0.1095890410958904
060902,COOPER ISD,2019,Traditional ISD/CSD,2400722,5778852,487199,649378,196436,17000,0,9529587,9529587,747.4309999999999,5,75,109,36,578,8,1,812,809,548,67.7,18,2.2,85,10.5,0,1,0.006157635467980296,0.09236453201970443,0.13423645320197045,0.7118226600985221,0.2881773399014778,0.6773794808405439,0.022249690976514216,0.10506798516687268
060914,FANNINDEL ISD,2019,Traditional ISD/CSD,712711,1521960,162873,55447,64861,21484,0,2539336,2539336,144.228,5,55,14,7,87,0,0,168,168,148,88.1,6,3.6,27,16.1,0,1,0.02976190476190476,0.3273809523809524,0.08333333333333333,0.5178571428571429,0.48214285714285715,0.8809523809523809,0.03571428571428571,0.16071428571428573
061802,NORTH TEXAS COLLEGIATE ACADEMY,2019,Open Enrollment Charter,0,4884641,21105,0,0,0,0,4905746,4905746,471.49799999999993,4,112,284,22,131,2,1,556,556,475,85.4,197,35.4,55,9.9,1,0,0.007194244604316547,0.2014388489208633,0.5107913669064749,0.2356115107913669,0.7643884892086331,0.85431654676259,0.35431654676258995,0.09892086330935251
061804,LEADERSHIP PREP SCHOOL,2019,Open Enrollment Charter,0,10228113,489214,0,0,0,0,10717327,10717327,1190.848,381,120,300,40,392,9,0,1242,1242,42,3.4,74,6,94,7.6,1,0,0.30676328502415456,0.0966183574879227,0.24154589371980675,0.31561996779388085,0.6843800322061192,0.033816425120772944,0.05958132045088567,0.07568438003220612
061805,TRIVIUM ACADEMY,2019,Open Enrollment Charter,0,4969270,339855,0,0,0,0,5309125,5309125,577.677,100,31,105,27,324,2,4,593,593,17,2.9,21,3.5,44,7.4,1,0,0.16863406408094436,0.05227655986509275,0.17706576728499157,0.5463743676222597,0.4536256323777403,0.02866779089376054,0.03541315345699832,0.07419898819561552
061901,DENTON ISD,2019,Traditional ISD/CSD,188710138,62513893,17546942,86424472,1140749,9680113,0,366016307,366016307,28317.051,1042,4979,9408,413,14072,188,67,30169,29952,13621,45.5,4418,14.8,3301,11,0,1,0.03453876495740661,0.16503695846730088,0.31184328284000135,0.46643905996221285,0.5335609400377871,0.45476095085470086,0.14750267094017094,0.1102096688034188
